"No.","Time","Source","Destination","Protocol","Length","Info"
"748","9.451267","192.168.234.129","20.189.173.28","TLSv1.2","961","Application Data"
"749","9.451412","192.168.234.129","20.189.173.28","TLSv1.2","92","Application Data"
"750","9.451477","192.168.234.129","20.189.173.28","TLSv1.2","1104","Application Data"
"755","9.516707","20.189.173.28","192.168.234.129","TLSv1.2","92","Application Data"
"757","9.620920","20.189.173.28","192.168.234.129","TLSv1.2","340","Application Data"
"978","18.586780","192.168.234.129","150.171.28.11","TLSv1.2","143","Application Data"
"979","18.586875","192.168.234.129","150.171.28.11","TLSv1.2","100","Application Data"
"980","18.586920","192.168.234.129","150.171.28.11","TLSv1.2","1422","Application Data"
"984","18.641728","150.171.28.11","192.168.234.129","TLSv1.2","100","Application Data"
"986","18.743903","150.171.28.11","192.168.234.129","TLSv1.2","779","Application Data, Application Data"
"987","18.744809","192.168.234.129","150.171.28.11","TLSv1.2","96","Application Data"
"1071","32.579522","192.168.234.129","64.233.185.104","QUIC","1292","Initial, DCID=d5e0fe78bbb9ec16, PKN: 2, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, PING, PING, PADDING, PING, PING, PING"
"1078","32.618294","64.233.185.104","192.168.234.129","QUIC","1292","Initial, SCID=f5e0fe78bbb9ec16, PKN: 3, CRYPTO, PADDING"
"1079","32.618294","64.233.185.104","192.168.234.129","QUIC","1292","Initial, SCID=f5e0fe78bbb9ec16, PKN: 4, CRYPTO, PADDING"
"1089","32.689567","192.168.234.129","150.171.22.17","TLSv1.2","1881","Client Hello (SNI=config.edge.skype.com)"
"1115","32.776143","150.171.22.17","192.168.234.129","TLSv1.2","209","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1117","32.807145","192.168.234.129","150.171.22.17","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1119","32.807520","192.168.234.129","150.171.22.17","TLSv1.2","153","Application Data"
"1121","32.807723","192.168.234.129","150.171.22.17","TLSv1.2","605","Application Data"
"1125","32.836961","150.171.22.17","192.168.234.129","TLSv1.2","465","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"1126","32.837187","192.168.234.129","150.171.22.17","TLSv1.2","92","Application Data"
"1132","32.865919","150.171.22.17","192.168.234.129","TLSv1.2","92","Application Data"
"1137","32.916359","150.171.22.17","192.168.234.129","TLSv1.2","1514","Application Data"
"1142","32.916359","150.171.22.17","192.168.234.129","TLSv1.2","1348","Application Data, Application Data"
"1189","32.994629","192.168.234.129","150.171.27.11","TLSv1.2","2058","Client Hello (SNI=edge.microsoft.com)"
"1195","33.011347","192.168.234.129","23.53.13.168","QUIC","1292","Initial, DCID=633575803fbc86e7, PKN: 2, PING, PADDING, PING, CRYPTO, PING, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PING, PADDING, PING, PADDING, CRYPTO, PING, CRYPTO"
"1198","33.044266","23.53.13.168","192.168.234.129","QUIC","1292","Initial, SCID=123e4b892140662e, PKN: 3, CRYPTO, PADDING"
"1211","33.055042","150.171.27.11","192.168.234.129","TLSv1.2","184","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1213","33.058669","192.168.234.129","150.171.27.11","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1214","33.058959","192.168.234.129","150.171.27.11","TLSv1.2","153","Application Data"
"1217","33.059121","192.168.234.129","150.171.27.11","TLSv1.2","439","Application Data"
"1226","33.085911","150.171.27.11","192.168.234.129","TLSv1.2","465","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"1227","33.086206","192.168.234.129","150.171.27.11","TLSv1.2","92","Application Data"
"1295","33.114372","150.171.27.11","192.168.234.129","TLSv1.2","92","Application Data"
"1311","33.117023","150.171.27.11","192.168.234.129","TLSv1.2","595","Application Data, Application Data"
"1838","33.946750","192.168.234.129","150.171.22.17","TLSv1.2","2157","Client Hello (SNI=config.edge.skype.com)"
"1841","34.000199","150.171.22.17","192.168.234.129","TLSv1.2","208","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"1842","34.001928","192.168.234.129","150.171.22.17","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"1844","34.002234","192.168.234.129","150.171.22.17","TLSv1.2","153","Application Data"
"1846","34.002473","192.168.234.129","150.171.22.17","TLSv1.2","594","Application Data"
"1848","34.028021","150.171.22.17","192.168.234.129","TLSv1.2","123","Application Data"
"1849","34.028295","192.168.234.129","150.171.22.17","TLSv1.2","92","Application Data"
"1851","34.053093","150.171.22.17","192.168.234.129","TLSv1.2","92","Application Data"
"1853","34.159165","150.171.22.17","192.168.234.129","TLSv1.2","670","Application Data"
"1885","36.470979","192.168.234.129","20.189.173.28","TLSv1.3","1800","Client Hello (SNI=functional.events.data.microsoft.com)"
"1888","36.600597","20.189.173.28","192.168.234.129","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"1889","36.601376","192.168.234.129","20.189.173.28","TLSv1.3","646","Change Cipher Spec, Client Hello (SNI=functional.events.data.microsoft.com)"
"1891","36.668143","20.189.173.28","192.168.234.129","TLSv1.3","1514","Server Hello"
"1895","36.668143","20.189.173.28","192.168.234.129","TLSv1.3","580","Application Data"
"1897","36.671682","192.168.234.129","20.189.173.28","TLSv1.3","128","Application Data"
"1898","36.671918","192.168.234.129","20.189.173.28","TLSv1.3","146","Application Data"
"1901","36.672143","192.168.234.129","20.189.173.28","TLSv1.3","494","Application Data"
"1902","36.672223","192.168.234.129","20.189.173.28","TLSv1.3","1607","Application Data"
"1906","36.732509","20.189.173.28","192.168.234.129","TLSv1.3","219","Application Data, Application Data"
"1907","36.732859","192.168.234.129","20.189.173.28","TLSv1.3","85","Application Data"
"1909","36.735247","20.189.173.28","192.168.234.129","TLSv1.3","123","Application Data, Application Data"
"1911","36.798448","20.189.173.28","192.168.234.129","TLSv1.3","333","Application Data"
"1917","37.814839","192.168.234.129","20.189.173.28","TLSv1.3","137","Application Data"
"1918","37.815016","192.168.234.129","20.189.173.28","TLSv1.3","1717","Application Data"
"1922","37.882104","20.189.173.28","192.168.234.129","TLSv1.3","86","Application Data"
"1924","37.986760","20.189.173.28","192.168.234.129","TLSv1.3","158","Application Data"
"2047","71.057434","192.168.234.129","23.53.13.168","QUIC","1292","Initial, DCID=363b0c31f35cd360, PKN: 2, PADDING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO"
"2050","71.079630","23.53.13.168","192.168.234.129","QUIC","1292","Initial, SCID=258a4cd51240662e, PKN: 3, CRYPTO, PADDING"
"2075","75.086652","192.168.234.129","23.53.13.164","TLSv1.3","1776","Client Hello (SNI=www.bing.com)"
"2078","75.135261","23.53.13.164","192.168.234.129","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"2080","75.135261","23.53.13.164","192.168.234.129","TLSv1.3","1182","Application Data, Application Data, Application Data"
"2082","75.143163","192.168.234.129","23.53.13.164","TLSv1.3","134","Change Cipher Spec, Application Data"
"2084","75.143465","192.168.234.129","23.53.13.164","TLSv1.3","146","Application Data"
"2086","75.143807","192.168.234.129","23.53.13.164","TLSv1.3","706","Application Data"
"2088","75.164036","23.53.13.164","192.168.234.129","TLSv1.3","660","Application Data, Application Data"
"2089","75.193033","23.53.13.164","192.168.234.129","TLSv1.3","146","Application Data, Application Data"
"2091","75.193418","192.168.234.129","23.53.13.164","TLSv1.3","85","Application Data"
"2093","75.320434","23.53.13.164","192.168.234.129","TLSv1.3","1514","Application Data"
"2103","75.320434","23.53.13.164","192.168.234.129","TLSv1.3","1225","Application Data"
"2106","75.323595","192.168.234.129","23.53.13.164","QUIC","1292","Initial, DCID=f39ed74ec98cf3d8, PKN: 2, PING, PING, CRYPTO, PING, PADDING, PING, PADDING, PING, PADDING, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, PING, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO"
"2107","75.324034","192.168.234.129","23.53.13.164","TLSv1.3","880","Application Data"
"2111","75.325402","192.168.234.129","23.53.13.164","TLSv1.3","89","Application Data"
"2115","75.341250","23.53.13.164","192.168.234.129","TLSv1.3","1514","Application Data"
"2117","75.341250","23.53.13.164","192.168.234.129","TLSv1.3","282","Application Data"
"2121","75.348904","23.53.13.164","192.168.234.129","QUIC","1292","Initial, SCID=3dbab37a2340662e, PKN: 3, CRYPTO, PADDING"
"2139","75.406289","23.53.13.164","192.168.234.129","TLSv1.3","1514","Application Data"
"2155","75.413145","23.53.13.164","192.168.234.129","TLSv1.3","1514","Application Data, Application Data"
"2158","75.413145","23.53.13.164","192.168.234.129","TLSv1.3","89","Application Data"
"2166","75.440665","192.168.234.129","23.49.5.144","TLSv1.3","1815","Client Hello (SNI=aefd.nelreports.net)"
"2179","75.479588","192.168.234.129","23.53.13.164","TLSv1.3","516","Client Hello (SNI=www.bing.com)"
"2181","75.486419","23.49.5.144","192.168.234.129","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"2183","75.486419","23.49.5.144","192.168.234.129","TLSv1.3","992","Application Data, Application Data, Application Data"
"2185","75.490368","192.168.234.129","23.49.5.144","TLSv1.3","134","Change Cipher Spec, Application Data"
"2187","75.490701","192.168.234.129","23.49.5.144","TLSv1.3","611","Application Data"
"2190","75.505345","23.53.13.164","192.168.234.129","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"2192","75.505345","23.53.13.164","192.168.234.129","TLSv1.3","1183","Application Data, Application Data, Application Data"
"2195","75.506512","192.168.234.129","23.53.13.164","TLSv1.3","1839","Client Hello (SNI=th.bing.com)"
"2198","75.510888","23.49.5.144","192.168.234.129","TLSv1.3","660","Application Data, Application Data"
"2199","75.531960","23.49.5.144","192.168.234.129","TLSv1.3","494","Application Data, Application Data"
"2204","75.533301","192.168.234.129","23.49.5.144","QUIC","1292","Initial, DCID=8d7d7e0fd4fd437d, PKN: 2, CRYPTO, PING, PADDING, CRYPTO, PING, PING, PING, CRYPTO, PING, PADDING, PING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO"
"2207","75.558586","23.49.5.144","192.168.234.129","QUIC","1292","Initial, SCID=1fd8e5ab65409127, PKN: 3, CRYPTO, PADDING"
"2212","75.560822","23.53.13.164","192.168.234.129","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"2214","75.560822","23.53.13.164","192.168.234.129","TLSv1.3","1181","Application Data, Application Data, Application Data"
"2219","75.564030","192.168.234.129","23.53.13.164","TLSv1.3","134","Change Cipher Spec, Application Data"
"2221","75.564496","192.168.234.129","23.53.13.164","TLSv1.3","146","Application Data"
"2223","75.564833","192.168.234.129","23.53.13.164","TLSv1.3","134","Change Cipher Spec, Application Data"
"2224","75.564908","192.168.234.129","23.53.13.164","TLSv1.3","1204","Application Data"
"2227","75.565093","192.168.234.129","23.53.13.164","TLSv1.3","152","Application Data"
"2229","75.565226","192.168.234.129","23.53.13.164","TLSv1.3","150","Application Data"
"2230","75.565330","192.168.234.129","23.53.13.164","TLSv1.3","134","Application Data"
"2232","75.565396","192.168.234.129","23.53.13.164","TLSv1.3","154","Application Data"
"2235","75.565563","192.168.234.129","23.53.13.164","TLSv1.3","151","Application Data"
"2237","75.565723","192.168.234.129","23.53.13.164","TLSv1.3","158","Application Data"
"2239","75.573474","192.168.234.129","23.53.13.164","TLSv1.3","1950","Application Data"
"2250","75.584870","23.53.13.164","192.168.234.129","TLSv1.3","644","Application Data, Application Data"
"2251","75.590104","23.53.13.164","192.168.234.129","TLSv1.3","1514","Application Data, Application Data, Application Data"
"2252","75.590104","23.53.13.164","192.168.234.129","TLSv1.3","1204","Application Data, Application Data, Application Data"
"2253","75.590104","23.53.13.164","192.168.234.129","TLSv1.3","660","Application Data, Application Data"
"2256","75.590793","192.168.234.129","23.53.13.164","TLSv1.3","85","Application Data"
"2258","75.594172","23.53.13.164","192.168.234.129","TLSv1.3","1514","Application Data"
"2259","75.594172","23.53.13.164","192.168.234.129","TLSv1.3","832","Application Data"
"2260","75.594172","23.53.13.164","192.168.234.129","TLSv1.3","146","Application Data, Application Data"
"2263","75.598811","192.168.234.129","23.53.13.164","TLSv1.3","85","Application Data"
"2268","75.610049","23.53.13.164","192.168.234.129","TLSv1.3","1514","Application Data, Application Data"
"2269","75.610049","23.53.13.164","192.168.234.129","TLSv1.3","1331","Application Data, Application Data"
"2271","75.613213","23.53.13.164","192.168.234.129","TLSv1.3","1514","Application Data"
"2280","75.613213","23.53.13.164","192.168.234.129","TLSv1.3","1030","Application Data, Application Data"
"2286","75.617710","23.53.13.164","192.168.234.129","TLSv1.3","1514","Application Data, Application Data"
"2292","75.620239","23.53.13.164","192.168.234.129","TLSv1.3","1241","Application Data"
"2294","75.624960","192.168.234.129","23.53.13.164","TLSv1.3","162","Application Data"
"2299","75.711485","23.53.13.164","192.168.234.129","TLSv1.3","1514","Application Data"
"2312","75.714270","23.53.13.164","192.168.234.129","TLSv1.3","1514","Application Data, Application Data"
"2317","75.717571","23.53.13.164","192.168.234.129","TLSv1.3","394","Application Data"
"2350","79.700955","192.168.234.129","20.190.135.2","TLSv1.2","518","Client Hello (SNI=login.live.com)"
"2354","79.753638","20.190.135.2","192.168.234.129","TLSv1.2","1092","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"2356","79.780850","192.168.234.129","20.190.135.2","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2358","79.831422","20.190.135.2","192.168.234.129","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2359","79.833299","192.168.234.129","20.190.135.2","TLSv1.2","346","Application Data"
"2360","79.833440","192.168.234.129","20.190.135.2","TLSv1.2","4807","Application Data"
"2369","79.912993","192.168.234.129","20.190.135.2","TLSv1.2","283","Client Hello (SNI=login.live.com)"
"2373","79.965601","20.190.135.2","192.168.234.129","TLSv1.2","1092","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"2375","79.969867","192.168.234.129","20.190.135.2","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2385","80.001490","20.190.135.2","192.168.234.129","TLSv1.2","346","Application Data"
"2387","80.020391","20.190.135.2","192.168.234.129","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2388","80.020941","192.168.234.129","20.190.135.2","TLSv1.2","346","Application Data"
"2389","80.021036","192.168.234.129","20.190.135.2","TLSv1.2","4807","Application Data"
"2406","80.171549","20.190.135.2","192.168.234.129","TLSv1.2","346","Application Data"
"2410","80.196332","192.168.234.129","20.96.153.111","TLSv1.2","529","Client Hello (SNI=fd.api.iris.microsoft.com)"
"2417","80.252632","20.96.153.111","192.168.234.129","TLSv1.2","446","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"2421","80.268739","192.168.234.129","20.96.153.111","TLSv1.2","529","Client Hello (SNI=fd.api.iris.microsoft.com)"
"2423","80.279921","192.168.234.129","20.96.153.111","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2429","80.326628","20.96.153.111","192.168.234.129","TLSv1.2","446","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"2431","80.329602","192.168.234.129","20.96.153.111","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
